stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type,initial_motivation
1,6,6,0,1,1,0,1,0,0,1,0,,0,water
1,6,7,0,1,1,0,0,1,1,0,2,1.0,1,water
1,6,8,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,9,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,10,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,11,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,12,0,1,1,0,1,0,0,1,2,1.0,1,water
1,6,13,1,1,0,0,1,1,0,0,2,0.0,1,water
1,6,14,0,1,1,0,0,1,1,0,3,0.0,2,water
1,6,15,1,0,0,1,1,0,0,1,2,0.0,1,water
1,6,16,1,0,0,1,1,0,0,1,4,0.0,2,water
1,6,17,1,1,0,0,0,0,1,1,3,0.0,2,water
1,6,18,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,19,0,0,1,1,1,1,0,0,2,1.0,1,water
1,6,20,1,1,0,0,1,1,0,0,1,1.0,1,water
1,6,21,0,1,1,0,1,0,0,1,1,0.0,1,water
1,6,22,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,23,0,0,1,1,0,0,1,1,0,,0,water
1,6,24,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,25,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,26,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,27,1,0,0,1,1,0,0,1,4,0.0,2,water
1,6,28,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,29,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,30,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,31,1,0,0,1,0,1,1,0,3,0.0,2,water
1,6,32,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,33,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,34,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,35,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,36,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,37,0,1,1,0,1,0,0,1,1,0.0,1,water
1,6,38,1,1,0,0,0,0,1,1,3,0.0,2,water
1,6,39,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,40,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,41,1,0,0,1,1,0,0,1,4,0.0,2,water
1,6,42,1,0,0,1,0,1,1,0,3,0.0,2,water
1,6,43,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,44,0,0,1,1,0,0,1,1,3,0.0,2,water
1,6,45,1,0,0,1,1,0,0,1,0,,0,water
1,6,46,1,0,0,1,1,0,0,1,4,0.0,2,water
1,6,47,1,1,0,0,0,0,1,1,3,0.0,2,water
1,6,48,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,49,1,1,0,0,1,1,0,0,1,1.0,1,water
1,6,50,1,1,0,0,0,0,1,1,3,0.0,2,water
1,6,51,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,52,0,1,1,0,1,0,0,1,2,1.0,1,water
1,6,53,0,0,1,1,0,0,1,1,3,0.0,2,water
1,6,54,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,55,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,56,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,57,1,1,0,0,0,0,1,1,3,0.0,2,water
1,6,58,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,59,1,1,0,0,1,1,0,0,1,1.0,1,water
1,6,60,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,61,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,62,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,63,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,64,0,1,1,0,0,1,1,0,3,0.0,2,water
1,6,65,1,0,0,1,1,0,0,1,4,0.0,2,water
1,6,66,0,1,1,0,1,0,0,1,2,1.0,1,water
1,6,67,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,68,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,69,0,1,1,0,0,1,1,0,3,0.0,2,water
1,6,70,0,0,1,1,0,0,1,1,3,0.0,2,water
1,6,71,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,72,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,73,1,0,0,1,1,0,0,1,1,1.0,1,water
1,6,74,1,1,0,0,0,0,1,1,3,0.0,2,water
1,6,75,1,0,0,1,0,1,1,0,3,0.0,2,water
1,6,76,0,1,1,0,1,0,0,1,3,1.0,2,water
1,6,77,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,78,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,79,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,80,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,81,1,0,0,1,0,1,1,0,3,0.0,2,water
1,6,82,0,0,1,1,1,1,0,0,4,0.0,2,water
1,6,83,0,0,1,1,1,1,0,0,4,0.0,2,water
1,6,84,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,85,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,86,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,87,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,88,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,89,1,1,0,0,1,1,0,0,4,0.0,2,water
1,6,90,1,0,0,1,0,1,1,0,1,1.0,1,water
1,6,91,0,0,1,1,0,0,1,1,3,0.0,2,water
1,6,92,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,93,0,1,1,0,0,1,1,0,2,1.0,1,water
1,6,94,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,95,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,96,0,0,1,1,0,0,1,1,3,0.0,2,water
1,6,97,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,98,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,99,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,100,1,0,0,1,0,1,1,0,2,0.0,1,water
1,6,101,0,1,1,0,1,0,0,1,3,1.0,2,water
1,6,102,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,103,1,1,0,0,1,1,0,0,3,1.0,2,water
1,7,1,1,1,0,0,0,0,1,1,4,1.0,2,water
1,7,2,0,1,1,0,1,0,0,1,3,1.0,2,water
1,7,3,0,1,1,0,0,1,1,0,3,0.0,2,water
1,7,4,1,1,0,0,0,0,1,1,4,1.0,2,water
1,7,5,1,0,0,1,1,0,0,1,2,0.0,1,water
1,7,6,1,1,0,0,0,0,1,1,1,1.0,1,water
1,7,7,0,0,1,1,1,1,0,0,3,1.0,2,water
1,7,8,0,0,1,1,0,0,1,1,3,0.0,2,water
1,7,9,1,0,0,1,1,0,0,1,2,0.0,1,water
1,7,10,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,11,0,0,1,1,0,0,1,1,4,1.0,2,water
1,7,12,1,1,0,0,1,1,0,0,4,0.0,2,water
1,7,13,0,0,1,1,0,0,1,1,1,0.0,1,water
1,7,14,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,15,1,1,0,0,1,1,0,0,0,,0,water
1,7,16,1,1,0,0,1,1,0,0,2,0.0,1,water
1,7,17,1,0,0,1,1,0,0,1,4,0.0,2,water
1,7,18,1,0,0,1,0,1,1,0,3,0.0,2,water
1,7,19,0,0,1,1,0,0,1,1,4,1.0,2,water
1,7,20,0,1,1,0,0,1,1,0,4,1.0,2,water
1,7,21,1,1,0,0,1,1,0,0,4,0.0,2,water
1,7,22,1,0,0,1,0,1,1,0,4,1.0,2,water
1,7,23,1,1,0,0,1,1,0,0,4,0.0,2,water
1,7,24,0,1,1,0,0,1,1,0,4,1.0,2,water
1,7,25,1,1,0,0,1,1,0,0,3,1.0,2,water
1,7,26,0,0,1,1,0,0,1,1,2,1.0,1,water
1,7,27,0,1,1,0,0,1,1,0,1,0.0,1,water
1,7,28,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,29,0,0,1,1,1,1,0,0,4,0.0,2,water
1,7,30,1,0,0,1,1,0,0,1,4,0.0,2,water
1,7,31,1,0,0,1,1,0,0,1,2,0.0,1,water
1,7,32,0,0,1,1,1,1,0,0,3,1.0,2,water
1,7,33,0,0,1,1,1,1,0,0,1,0.0,1,water
1,7,34,1,0,0,1,0,1,1,0,3,0.0,2,water
1,7,35,0,1,1,0,0,1,1,0,3,0.0,2,water
1,7,36,0,0,1,1,0,0,1,1,3,0.0,2,water
1,7,37,0,0,1,1,0,0,1,1,4,1.0,2,water
1,7,38,1,0,0,1,0,1,1,0,2,0.0,1,water
1,7,39,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,40,1,1,0,0,0,0,1,1,3,0.0,2,water
1,7,41,0,0,1,1,1,1,0,0,3,1.0,2,water
1,7,42,0,0,1,1,1,1,0,0,3,1.0,2,water
1,7,43,0,0,1,1,0,0,1,1,4,1.0,2,water
1,7,44,1,1,0,0,0,0,1,1,4,1.0,2,water
1,7,45,1,1,0,0,0,0,1,1,4,1.0,2,water
1,7,46,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,47,1,0,0,1,1,0,0,1,4,0.0,2,water
1,7,48,0,0,1,1,1,1,0,0,3,1.0,2,water
1,7,49,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,50,0,1,1,0,1,0,0,1,2,1.0,1,water
1,7,51,1,1,0,0,1,1,0,0,3,1.0,2,water
1,7,52,1,1,0,0,0,0,1,1,1,1.0,1,water
1,7,53,0,0,1,1,0,0,1,1,3,0.0,2,water
1,7,54,0,0,1,1,1,1,0,0,2,1.0,1,water
1,7,55,1,0,0,1,1,0,0,1,4,0.0,2,water
1,7,56,1,1,0,0,1,1,0,0,3,1.0,2,water
1,7,57,0,0,1,1,1,1,0,0,2,1.0,1,water
1,7,58,0,0,1,1,0,0,1,1,3,0.0,2,water
1,7,59,0,1,1,0,1,0,0,1,3,1.0,2,water
1,7,60,1,1,0,0,0,0,1,1,2,0.0,1,water
1,7,61,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,62,0,1,1,0,1,0,0,1,2,1.0,1,water
1,7,63,0,1,1,0,0,1,1,0,4,1.0,2,water
1,7,64,0,1,1,0,0,1,1,0,4,1.0,2,water
1,7,65,1,1,0,0,0,0,1,1,3,0.0,2,water
1,7,66,0,1,1,0,0,1,1,0,2,1.0,1,water
1,7,67,0,1,1,0,1,0,0,1,3,1.0,2,water
1,7,68,1,0,0,1,1,0,0,1,2,0.0,1,water
1,7,69,1,0,0,1,0,1,1,0,4,1.0,2,water
1,7,70,1,1,0,0,1,1,0,0,3,1.0,2,water
1,7,71,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,72,0,1,1,0,1,0,0,1,3,1.0,2,water
1,7,73,1,0,0,1,1,0,0,1,1,1.0,1,water
1,7,74,1,0,0,1,1,0,0,1,2,0.0,1,water
1,7,75,1,1,0,0,0,0,1,1,3,0.0,2,water
1,7,76,0,1,1,0,0,1,1,0,4,1.0,2,water
1,7,77,0,1,1,0,0,1,1,0,3,0.0,2,water
1,7,78,1,1,0,0,0,0,1,1,2,0.0,1,water
1,7,79,0,1,1,0,0,1,1,0,3,0.0,2,water
1,7,80,1,0,0,1,1,0,0,1,3,1.0,2,water
1,7,81,0,0,1,1,1,1,0,0,4,0.0,2,water
1,7,82,0,0,1,1,1,1,0,0,3,1.0,2,water
1,7,83,0,1,1,0,0,1,1,0,3,0.0,2,water
1,7,84,1,0,0,1,0,1,1,0,0,,0,water
1,7,85,0,1,1,0,1,0,0,1,3,1.0,2,water
1,7,86,1,0,0,1,0,1,1,0,2,0.0,1,water
1,7,87,0,0,1,1,0,0,1,1,3,0.0,2,water
1,7,88,1,1,0,0,0,0,1,1,3,0.0,2,water
1,7,89,0,1,1,0,0,1,1,0,3,0.0,2,water
1,7,90,1,0,0,1,1,0,0,1,2,0.0,1,water
1,7,91,0,0,1,1,0,0,1,1,3,0.0,2,water
1,7,92,0,1,1,0,0,1,1,0,3,0.0,2,water
1,7,93,1,0,0,1,0,1,1,0,4,1.0,2,water
1,7,94,1,1,0,0,0,0,1,1,1,1.0,1,water
1,7,95,0,0,1,1,1,1,0,0,2,1.0,1,water
1,7,96,1,1,0,0,0,0,1,1,3,0.0,2,water
1,7,97,1,0,0,1,1,0,0,1,2,0.0,1,water
1,7,98,0,1,1,0,1,0,0,1,3,1.0,2,water
1,7,99,1,1,0,0,1,1,0,0,3,1.0,2,water
1,7,100,1,1,0,0,1,1,0,0,4,0.0,2,water
1,7,101,1,1,0,0,1,1,0,0,3,1.0,2,water
1,7,102,0,0,1,1,1,1,0,0,4,0.0,2,water
1,8,1,0,0,1,1,1,1,0,0,4,0.0,2,water
1,8,2,1,1,0,0,1,1,0,0,1,1.0,1,water
1,8,3,0,1,1,0,0,1,1,0,2,1.0,1,water
1,8,4,0,1,1,0,1,0,0,1,4,0.0,2,water
1,8,5,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,6,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,7,1,0,0,1,1,0,0,1,1,1.0,1,water
1,8,8,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,9,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,10,1,0,0,1,0,1,1,0,3,0.0,2,water
1,8,11,0,0,1,1,0,0,1,1,4,1.0,2,water
1,8,12,1,0,0,1,1,0,0,1,4,0.0,2,water
1,8,13,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,14,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,15,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,16,1,0,0,1,0,1,1,0,4,1.0,2,water
1,8,17,1,0,0,1,0,1,1,0,4,1.0,2,water
1,8,18,0,0,1,1,1,1,0,0,1,0.0,1,water
1,8,19,1,0,0,1,0,1,1,0,4,1.0,2,water
1,8,20,0,0,1,1,0,0,1,1,3,0.0,2,water
1,8,21,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,22,1,0,0,1,1,0,0,1,4,0.0,2,water
1,8,23,0,0,1,1,1,1,0,0,2,1.0,1,water
1,8,24,1,1,0,0,0,0,1,1,3,0.0,2,water
1,8,25,0,1,1,0,1,0,0,1,3,1.0,2,water
1,8,26,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,27,0,0,1,1,0,0,1,1,3,0.0,2,water
1,8,28,0,1,1,0,1,0,0,1,3,1.0,2,water
1,8,29,1,1,0,0,1,1,0,0,1,1.0,1,water
1,8,30,0,0,1,1,0,0,1,1,4,1.0,2,water
1,8,31,0,1,1,0,0,1,1,0,2,1.0,1,water
1,8,32,0,1,1,0,1,0,0,1,3,1.0,2,water
1,8,33,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,34,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,35,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,36,1,1,0,0,0,0,1,1,4,1.0,2,water
1,8,37,0,1,1,0,0,1,1,0,4,1.0,2,water
1,8,38,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,39,1,1,0,0,1,1,0,0,4,0.0,2,water
1,8,40,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,41,1,1,0,0,0,0,1,1,4,1.0,2,water
1,8,42,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,43,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,44,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,45,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,46,0,0,1,1,0,0,1,1,2,1.0,1,water
1,8,47,1,0,0,1,0,1,1,0,3,0.0,2,water
1,8,48,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,49,1,1,0,0,0,0,1,1,4,1.0,2,water
1,8,50,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,51,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,52,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,53,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,54,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,55,0,0,1,1,1,1,0,0,2,1.0,1,water
1,8,56,0,0,1,1,0,0,1,1,4,1.0,2,water
1,8,57,1,0,0,1,0,1,1,0,3,0.0,2,water
1,8,58,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,59,1,1,0,0,1,1,0,0,4,0.0,2,water
1,8,60,1,0,0,1,0,1,1,0,4,1.0,2,water
1,8,61,1,0,0,1,0,1,1,0,4,1.0,2,water
1,8,62,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,63,1,0,0,1,1,0,0,1,4,0.0,2,water
1,8,64,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,65,0,1,1,0,0,1,1,0,1,0.0,1,water
1,8,66,0,0,1,1,0,0,1,1,4,1.0,2,water
1,8,67,0,0,1,1,0,0,1,1,2,1.0,1,water
1,8,68,1,0,0,1,1,0,0,1,4,0.0,2,water
1,8,69,0,1,1,0,1,0,0,1,3,1.0,2,water
1,8,70,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,71,1,0,0,1,1,0,0,1,1,1.0,1,water
1,8,72,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,73,0,1,1,0,0,1,1,0,2,1.0,1,water
1,8,74,1,0,0,1,0,1,1,0,4,1.0,2,water
1,8,75,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,76,1,0,0,1,0,1,1,0,4,1.0,2,water
1,8,77,0,1,1,0,0,1,1,0,4,1.0,2,water
1,8,78,0,0,1,1,0,0,1,1,2,1.0,1,water
1,8,79,1,1,0,0,1,1,0,0,4,0.0,2,water
1,8,80,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,1,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,2,1,0,0,1,0,1,1,0,1,1.0,1,water
2,1,3,0,0,1,1,1,1,0,0,4,0.0,2,water
2,1,4,1,1,0,0,0,0,1,1,0,,0,water
2,1,5,1,1,0,0,1,1,0,0,2,0.0,1,water
2,1,6,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,7,0,0,1,1,1,1,0,0,4,0.0,2,water
2,1,8,1,0,0,1,0,1,1,0,2,0.0,1,water
2,1,9,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,10,0,0,1,1,0,0,1,1,0,,0,water
2,1,11,1,0,0,1,0,1,1,0,0,,0,water
2,1,12,1,0,0,1,0,1,1,0,3,0.0,2,water
2,1,13,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,14,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,15,1,1,0,0,1,1,0,0,1,1.0,1,water
2,1,16,0,1,1,0,0,1,1,0,2,1.0,1,water
2,1,17,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,18,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,19,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,20,1,0,0,1,0,1,1,0,1,1.0,1,water
2,1,21,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,22,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,23,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,24,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,25,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,26,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,27,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,28,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,29,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,30,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,31,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,32,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,33,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,34,1,0,0,1,0,1,1,0,2,0.0,1,water
2,1,35,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,36,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,37,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,38,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,39,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,40,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,41,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,42,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,43,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,44,0,0,1,1,0,0,1,1,2,1.0,1,water
2,1,45,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,46,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,47,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,48,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,49,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,50,0,1,1,0,1,0,0,1,1,0.0,1,water
2,1,51,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,52,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,53,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,1,1,1,0,0,0,0,1,1,4,1.0,2,water
3,1,2,1,0,0,1,1,0,0,1,3,1.0,2,water
3,1,3,0,0,1,1,0,0,1,1,0,,0,water
3,1,4,0,1,1,0,0,1,1,0,1,0.0,1,water
3,1,5,1,0,0,1,1,0,0,1,4,0.0,2,water
3,1,6,0,0,1,1,1,1,0,0,1,0.0,1,water
3,1,7,1,0,0,1,1,0,0,1,3,1.0,2,water
3,1,8,0,1,1,0,0,1,1,0,0,,0,water
3,1,9,1,0,0,1,1,0,0,1,4,0.0,2,water
3,1,10,0,1,1,0,0,1,1,0,0,,0,water
3,1,11,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,12,1,1,0,0,1,1,0,0,0,,0,water
3,1,13,1,0,0,1,1,0,0,1,3,1.0,2,water
3,1,14,1,0,0,1,1,0,0,1,4,0.0,2,water
3,1,15,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,16,1,1,0,0,1,1,0,0,0,,0,water
3,1,17,1,0,0,1,1,0,0,1,2,0.0,1,water
3,1,18,0,1,1,0,0,1,1,0,3,0.0,2,water
3,1,19,1,1,0,0,0,0,1,1,3,0.0,2,water
3,1,20,0,1,1,0,0,1,1,0,3,0.0,2,water
3,1,21,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,22,0,0,1,1,0,0,1,1,0,,0,water
3,1,23,0,0,1,1,0,0,1,1,3,0.0,2,water
3,1,24,0,0,1,1,1,1,0,0,0,,0,water
3,1,25,1,0,0,1,0,1,1,0,4,1.0,2,water
3,1,26,0,1,1,0,1,0,0,1,4,0.0,2,water
3,1,27,0,1,1,0,0,1,1,0,1,0.0,1,water
3,1,28,0,0,1,1,0,0,1,1,3,0.0,2,water
3,1,29,0,1,1,0,0,1,1,0,2,1.0,1,water
3,1,30,1,0,0,1,1,0,0,1,4,0.0,2,water
3,1,31,0,1,1,0,1,0,0,1,2,1.0,1,water
3,1,32,0,0,1,1,1,1,0,0,3,1.0,2,water
3,1,33,1,0,0,1,0,1,1,0,3,0.0,2,water
3,1,34,0,0,1,1,0,0,1,1,4,1.0,2,water
3,1,35,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,36,0,1,1,0,0,1,1,0,2,1.0,1,water
3,1,37,1,1,0,0,1,1,0,0,4,0.0,2,water
3,1,38,0,1,1,0,0,1,1,0,2,1.0,1,water
3,1,39,1,1,0,0,0,0,1,1,2,0.0,1,water
3,1,40,0,1,1,0,1,0,0,1,4,0.0,2,water
3,1,41,0,0,1,1,0,0,1,1,1,0.0,1,water
3,1,42,0,1,1,0,0,1,1,0,3,0.0,2,water
3,1,43,0,0,1,1,1,1,0,0,3,1.0,2,water
3,1,44,1,1,0,0,0,0,1,1,4,1.0,2,water
3,1,45,1,1,0,0,1,1,0,0,3,1.0,2,water
3,1,46,0,1,1,0,1,0,0,1,4,0.0,2,water
3,1,47,1,0,0,1,1,0,0,1,1,1.0,1,water
3,1,48,0,0,1,1,0,0,1,1,2,1.0,1,water
3,1,49,1,0,0,1,0,1,1,0,1,1.0,1,water
3,1,50,1,0,0,1,0,1,1,0,0,,0,water
3,1,51,0,0,1,1,1,1,0,0,2,1.0,1,water
3,1,52,1,0,0,1,0,1,1,0,1,1.0,1,water
3,1,53,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,54,1,1,0,0,1,1,0,0,0,,0,water
3,1,55,0,1,1,0,1,0,0,1,4,0.0,2,water
3,1,56,0,1,1,0,0,1,1,0,2,1.0,1,water
3,1,57,0,0,1,1,1,1,0,0,0,,0,water
3,1,58,1,1,0,0,1,1,0,0,2,0.0,1,water
3,1,59,0,1,1,0,1,0,0,1,1,0.0,1,water
3,1,60,1,1,0,0,0,0,1,1,2,0.0,1,water
3,1,61,0,1,1,0,1,0,0,1,1,0.0,1,water
3,1,62,0,1,1,0,1,0,0,1,0,,0,water
3,1,63,0,0,1,1,1,1,0,0,2,1.0,1,water
3,1,64,0,0,1,1,1,1,0,0,2,1.0,1,water
3,1,65,0,0,1,1,0,0,1,1,1,0.0,1,water
3,1,66,1,0,0,1,0,1,1,0,3,0.0,2,water
3,1,67,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,68,0,0,1,1,0,0,1,1,2,1.0,1,water
3,1,69,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,70,0,0,1,1,0,0,1,1,2,1.0,1,water
3,1,71,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,72,0,1,1,0,1,0,0,1,2,1.0,1,water
3,1,73,1,0,0,1,1,0,0,1,4,0.0,2,water
3,1,74,1,0,0,1,0,1,1,0,2,0.0,1,water
3,1,75,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,76,0,1,1,0,0,1,1,0,4,1.0,2,water
3,1,77,0,1,1,0,1,0,0,1,1,0.0,1,water
3,1,78,1,0,0,1,1,0,0,1,3,1.0,2,water
3,1,79,0,0,1,1,0,0,1,1,2,1.0,1,water
3,1,80,1,1,0,0,1,1,0,0,4,0.0,2,water
3,1,81,0,0,1,1,1,1,0,0,2,1.0,1,water
3,1,82,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,83,0,1,1,0,0,1,1,0,2,1.0,1,water
3,1,84,1,1,0,0,1,1,0,0,4,0.0,2,water
3,1,85,0,0,1,1,1,1,0,0,2,1.0,1,water
3,1,86,1,0,0,1,0,1,1,0,1,1.0,1,water
3,1,87,0,0,1,1,0,0,1,1,2,1.0,1,water
3,1,88,0,1,1,0,0,1,1,0,1,0.0,1,water
3,1,89,0,1,1,0,1,0,0,1,3,1.0,2,water
3,1,90,0,0,1,1,0,0,1,1,4,1.0,2,water
3,1,91,1,1,0,0,0,0,1,1,2,0.0,1,water
3,2,1,1,1,0,0,0,0,1,1,1,1.0,1,water
3,2,2,0,0,1,1,1,1,0,0,4,0.0,2,water
3,2,3,0,0,1,1,0,0,1,1,2,1.0,1,water
3,2,4,1,0,0,1,1,0,0,1,0,,0,water
3,2,5,1,0,0,1,0,1,1,0,2,0.0,1,water
3,2,6,0,1,1,0,1,0,0,1,4,0.0,2,water
3,2,7,1,1,0,0,0,0,1,1,1,1.0,1,water
3,2,8,1,0,0,1,0,1,1,0,3,0.0,2,water
3,2,9,0,0,1,1,0,0,1,1,2,1.0,1,water
3,2,10,0,0,1,1,0,0,1,1,4,1.0,2,water
3,2,11,1,0,0,1,1,0,0,1,1,1.0,1,water
3,2,12,1,0,0,1,1,0,0,1,2,0.0,1,water
3,2,13,1,1,0,0,1,1,0,0,3,1.0,2,water
