stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type,initial_motivation
3,2,78,0,0,1,1,0,0,1,1,2,1.0,1,water
3,2,79,0,0,1,1,0,0,1,1,0,,0,water
3,2,80,1,1,0,0,0,0,1,1,2,0.0,1,water
3,2,81,1,0,0,1,0,1,1,0,1,1.0,1,water
3,2,82,1,0,0,1,1,0,0,1,1,1.0,1,water
3,2,83,0,1,1,0,1,0,0,1,1,0.0,1,water
3,2,84,0,1,1,0,1,0,0,1,1,0.0,1,water
3,2,85,0,1,1,0,0,1,1,0,2,1.0,1,water
3,2,86,1,0,0,1,0,1,1,0,1,1.0,1,water
3,2,87,1,1,0,0,1,1,0,0,1,1.0,1,water
3,2,88,1,0,0,1,0,1,1,0,1,1.0,1,water
3,2,89,1,0,0,1,0,1,1,0,1,1.0,1,water
3,2,90,0,1,1,0,0,1,1,0,2,1.0,1,water
3,2,91,1,1,0,0,0,0,1,1,1,1.0,1,water
3,2,92,1,1,0,0,0,0,1,1,3,0.0,2,water
3,2,93,1,1,0,0,0,0,1,1,1,1.0,1,water
3,2,94,0,1,1,0,0,1,1,0,2,1.0,1,water
3,2,95,0,0,1,1,1,1,0,0,2,1.0,1,water
3,2,96,0,1,1,0,0,1,1,0,4,1.0,2,water
3,2,97,0,1,1,0,1,0,0,1,1,0.0,1,water
3,2,98,1,1,0,0,1,1,0,0,2,0.0,1,water
3,2,99,0,0,1,1,0,0,1,1,2,1.0,1,water
3,2,100,0,0,1,1,0,0,1,1,2,1.0,1,water
3,2,101,0,0,1,1,1,1,0,0,1,0.0,1,water
3,2,102,1,1,0,0,1,1,0,0,2,0.0,1,water
3,2,103,1,1,0,0,0,0,1,1,2,0.0,1,water
3,2,104,0,0,1,1,1,1,0,0,1,0.0,1,water
3,2,105,1,0,0,1,1,0,0,1,3,1.0,2,water
3,2,106,1,1,0,0,1,1,0,0,1,1.0,1,water
3,2,107,1,1,0,0,1,1,0,0,2,0.0,1,water
3,2,108,1,0,0,1,0,1,1,0,2,0.0,1,water
3,2,109,1,0,0,1,1,0,0,1,0,,0,water
3,2,110,1,1,0,0,1,1,0,0,2,0.0,1,water
3,2,111,1,0,0,1,1,0,0,1,2,0.0,1,water
3,2,112,0,0,1,1,0,0,1,1,1,0.0,1,water
3,2,113,1,1,0,0,0,0,1,1,1,1.0,1,water
3,3,1,1,1,0,0,0,0,1,1,2,0.0,1,water
3,3,2,1,1,0,0,1,1,0,0,1,1.0,1,water
3,3,3,0,1,1,0,0,1,1,0,3,0.0,2,water
3,3,4,0,1,1,0,1,0,0,1,4,0.0,2,water
3,3,5,0,0,1,1,1,1,0,0,2,1.0,1,water
3,3,6,1,1,0,0,1,1,0,0,3,1.0,2,water
3,3,7,1,0,0,1,0,1,1,0,1,1.0,1,water
3,3,8,0,1,1,0,0,1,1,0,2,1.0,1,water
3,3,9,1,1,0,0,1,1,0,0,1,1.0,1,water
3,3,10,1,1,0,0,0,0,1,1,4,1.0,2,water
3,3,11,0,1,1,0,0,1,1,0,1,0.0,1,water
3,3,12,1,1,0,0,0,0,1,1,3,0.0,2,water
3,3,13,1,1,0,0,0,0,1,1,1,1.0,1,water
3,3,14,1,0,0,1,0,1,1,0,3,0.0,2,water
3,3,15,1,0,0,1,1,0,0,1,1,1.0,1,water
3,3,16,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,17,1,1,0,0,1,1,0,0,1,1.0,1,water
3,3,18,1,1,0,0,0,0,1,1,2,0.0,1,water
3,3,19,1,1,0,0,0,0,1,1,1,1.0,1,water
3,3,20,0,1,1,0,0,1,1,0,1,0.0,1,water
3,3,21,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,22,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,23,1,1,0,0,0,0,1,1,4,1.0,2,water
3,3,24,0,1,1,0,0,1,1,0,1,0.0,1,water
3,3,25,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,26,0,0,1,1,0,0,1,1,3,0.0,2,water
3,3,27,0,0,1,1,0,0,1,1,1,0.0,1,water
3,3,28,1,0,0,1,0,1,1,0,2,0.0,1,water
3,3,29,1,0,0,1,0,1,1,0,1,1.0,1,water
3,3,30,1,0,0,1,1,0,0,1,0,,0,water
3,3,31,0,1,1,0,1,0,0,1,1,0.0,1,water
3,3,32,1,0,0,1,0,1,1,0,1,1.0,1,water
3,3,33,1,1,0,0,1,1,0,0,3,1.0,2,water
3,3,34,0,0,1,1,0,0,1,1,1,0.0,1,water
3,3,35,0,1,1,0,0,1,1,0,1,0.0,1,water
3,3,36,1,1,0,0,1,1,0,0,2,0.0,1,water
3,3,37,1,1,0,0,1,1,0,0,2,0.0,1,water
3,3,38,0,1,1,0,1,0,0,1,2,1.0,1,water
3,3,39,0,1,1,0,1,0,0,1,2,1.0,1,water
3,3,40,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,41,1,0,0,1,0,1,1,0,2,0.0,1,water
3,3,42,0,0,1,1,0,0,1,1,0,,0,water
3,3,43,1,0,0,1,0,1,1,0,4,1.0,2,water
3,3,44,0,0,1,1,1,1,0,0,2,1.0,1,water
3,3,45,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,46,0,1,1,0,0,1,1,0,2,1.0,1,water
3,3,47,0,0,1,1,1,1,0,0,2,1.0,1,water
3,3,48,1,1,0,0,0,0,1,1,1,1.0,1,water
3,3,49,0,1,1,0,1,0,0,1,2,1.0,1,water
3,3,50,1,0,0,1,1,0,0,1,2,0.0,1,water
3,3,51,1,0,0,1,1,0,0,1,2,0.0,1,water
3,3,52,0,1,1,0,0,1,1,0,1,0.0,1,water
3,3,53,1,1,0,0,1,1,0,0,3,1.0,2,water
3,3,54,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,55,1,1,0,0,0,0,1,1,1,1.0,1,water
3,3,56,1,0,0,1,1,0,0,1,2,0.0,1,water
3,3,57,1,1,0,0,1,1,0,0,2,0.0,1,water
3,3,58,1,0,0,1,0,1,1,0,2,0.0,1,water
3,3,59,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,60,1,0,0,1,1,0,0,1,2,0.0,1,water
3,3,61,1,1,0,0,0,0,1,1,2,0.0,1,water
3,3,62,1,0,0,1,1,0,0,1,0,,0,water
3,3,63,0,0,1,1,0,0,1,1,1,0.0,1,water
3,3,64,0,1,1,0,1,0,0,1,2,1.0,1,water
3,3,65,1,0,0,1,0,1,1,0,1,1.0,1,water
3,3,66,1,1,0,0,0,0,1,1,2,0.0,1,water
3,3,67,1,0,0,1,1,0,0,1,2,0.0,1,water
3,3,68,1,0,0,1,1,0,0,1,1,1.0,1,water
3,3,69,1,1,0,0,0,0,1,1,2,0.0,1,water
3,3,70,1,1,0,0,0,0,1,1,1,1.0,1,water
3,3,71,1,0,0,1,0,1,1,0,1,1.0,1,water
3,3,72,1,1,0,0,0,0,1,1,1,1.0,1,water
3,3,73,0,1,1,0,0,1,1,0,2,1.0,1,water
3,3,74,1,0,0,1,0,1,1,0,1,1.0,1,water
3,3,75,1,1,0,0,0,0,1,1,1,1.0,1,water
3,3,76,0,1,1,0,1,0,0,1,1,0.0,1,water
3,3,77,0,1,1,0,1,0,0,1,2,1.0,1,water
3,3,78,1,0,0,1,0,1,1,0,1,1.0,1,water
3,3,79,0,0,1,1,1,1,0,0,1,0.0,1,water
3,3,80,0,0,1,1,0,0,1,1,1,0.0,1,water
3,3,81,0,0,1,1,0,0,1,1,2,1.0,1,water
3,3,82,0,0,1,1,1,1,0,0,2,1.0,1,water
3,3,83,1,1,0,0,0,0,1,1,2,0.0,1,water
3,4,1,0,1,1,0,1,0,0,1,4,0.0,2,water
3,4,2,1,0,0,1,0,1,1,0,1,1.0,1,water
3,4,3,1,0,0,1,0,1,1,0,3,0.0,2,water
3,4,4,1,0,0,1,0,1,1,0,2,0.0,1,water
3,4,5,0,0,1,1,1,1,0,0,1,0.0,1,water
3,4,6,0,0,1,1,0,0,1,1,4,1.0,2,water
3,4,7,1,1,0,0,0,0,1,1,1,1.0,1,water
3,4,8,0,1,1,0,1,0,0,1,2,1.0,1,water
3,4,9,1,1,0,0,0,0,1,1,2,0.0,1,water
3,4,10,0,1,1,0,0,1,1,0,4,1.0,2,water
3,4,11,1,0,0,1,0,1,1,0,2,0.0,1,water
3,4,12,0,1,1,0,1,0,0,1,1,0.0,1,water
3,4,13,0,0,1,1,1,1,0,0,2,1.0,1,water
3,4,14,0,0,1,1,1,1,0,0,1,0.0,1,water
3,4,15,0,0,1,1,1,1,0,0,2,1.0,1,water
3,4,16,1,0,0,1,1,0,0,1,1,1.0,1,water
3,4,17,1,1,0,0,1,1,0,0,2,0.0,1,water
3,4,18,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,19,1,0,0,1,0,1,1,0,0,,0,water
3,4,20,0,0,1,1,1,1,0,0,1,0.0,1,water
3,4,21,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,22,0,1,1,0,1,0,0,1,3,1.0,2,water
3,4,23,0,1,1,0,0,1,1,0,2,1.0,1,water
3,4,24,0,0,1,1,1,1,0,0,2,1.0,1,water
3,4,25,0,0,1,1,0,0,1,1,2,1.0,1,water
3,4,26,0,1,1,0,1,0,0,1,1,0.0,1,water
3,4,27,0,0,1,1,0,0,1,1,1,0.0,1,water
3,4,28,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,29,1,0,0,1,1,0,0,1,1,1.0,1,water
3,4,30,1,0,0,1,1,0,0,1,2,0.0,1,water
3,4,31,1,1,0,0,1,1,0,0,1,1.0,1,water
3,4,32,1,0,0,1,1,0,0,1,1,1.0,1,water
3,4,33,1,0,0,1,0,1,1,0,3,0.0,2,water
3,4,34,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,35,0,1,1,0,0,1,1,0,2,1.0,1,water
3,4,36,1,0,0,1,1,0,0,1,1,1.0,1,water
3,4,37,0,0,1,1,1,1,0,0,2,1.0,1,water
3,4,38,1,0,0,1,0,1,1,0,1,1.0,1,water
3,4,39,1,0,0,1,1,0,0,1,2,0.0,1,water
3,4,40,0,0,1,1,1,1,0,0,1,0.0,1,water
3,4,41,1,0,0,1,0,1,1,0,1,1.0,1,water
3,4,42,1,1,0,0,1,1,0,0,1,1.0,1,water
3,4,43,1,0,0,1,1,0,0,1,1,1.0,1,water
3,4,44,1,1,0,0,0,0,1,1,1,1.0,1,water
3,4,45,1,1,0,0,1,1,0,0,1,1.0,1,water
3,4,46,0,0,1,1,1,1,0,0,1,0.0,1,water
3,4,47,0,0,1,1,1,1,0,0,1,0.0,1,water
3,4,48,1,0,0,1,0,1,1,0,2,0.0,1,water
3,4,49,1,0,0,1,0,1,1,0,1,1.0,1,water
3,4,50,1,0,0,1,0,1,1,0,1,1.0,1,water
3,4,51,0,1,1,0,0,1,1,0,2,1.0,1,water
3,4,52,1,0,0,1,1,0,0,1,2,,1,water
3,4,53,1,1,0,0,1,1,0,0,1,1.0,1,water
3,4,54,1,0,0,1,0,1,1,0,1,1.0,1,water
3,4,55,1,0,0,1,1,0,0,1,2,0.0,1,water
3,4,56,0,1,1,0,1,0,0,1,1,0.0,1,water
3,4,57,0,0,1,1,0,0,1,1,2,1.0,1,water
3,4,58,0,0,1,1,0,0,1,1,1,0.0,1,water
3,4,59,1,1,0,0,0,0,1,1,0,,0,water
3,4,60,1,1,0,0,1,1,0,0,1,1.0,1,water
3,4,61,0,0,1,1,0,0,1,1,1,0.0,1,water
3,4,62,0,0,1,1,0,0,1,1,2,1.0,1,water
3,4,63,1,1,0,0,0,0,1,1,1,1.0,1,water
3,4,64,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,65,0,0,1,1,1,1,0,0,2,1.0,1,water
3,4,66,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,67,1,1,0,0,1,1,0,0,1,1.0,1,water
3,4,68,0,1,1,0,1,0,0,1,1,0.0,1,water
3,4,69,1,1,0,0,0,0,1,1,2,0.0,1,water
3,4,70,1,0,0,1,0,1,1,0,1,1.0,1,water
3,4,71,0,0,1,1,0,0,1,1,1,0.0,1,water
3,4,72,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,73,1,0,0,1,0,1,1,0,2,0.0,1,water
3,4,74,0,1,1,0,1,0,0,1,1,0.0,1,water
3,4,75,0,0,1,1,1,1,0,0,2,1.0,1,water
3,4,76,0,1,1,0,1,0,0,1,1,0.0,1,water
3,4,77,0,1,1,0,1,0,0,1,2,1.0,1,water
3,4,78,1,0,0,1,1,0,0,1,1,1.0,1,water
3,4,79,1,0,0,1,0,1,1,0,2,0.0,1,water
3,4,80,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,81,0,1,1,0,0,1,1,0,1,0.0,1,water
3,4,82,0,1,1,0,1,0,0,1,1,0.0,1,water
3,4,83,0,1,1,0,0,1,1,0,0,,0,water
3,4,84,0,0,1,1,0,0,1,1,1,0.0,1,water
3,5,1,1,0,0,1,0,1,1,0,0,,0,water
3,5,2,0,0,1,1,0,0,1,1,2,1.0,1,water
3,5,3,0,0,1,1,0,0,1,1,1,0.0,1,water
3,5,4,0,0,1,1,1,1,0,0,3,1.0,2,water
3,5,5,0,0,1,1,0,0,1,1,4,1.0,2,water
3,5,6,1,0,0,1,1,0,0,1,1,1.0,1,water
3,5,7,1,1,0,0,1,1,0,0,2,0.0,1,water
3,5,8,1,1,0,0,1,1,0,0,1,1.0,1,water
3,5,9,1,1,0,0,0,0,1,1,1,1.0,1,water
3,5,10,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,11,1,0,0,1,1,0,0,1,2,0.0,1,water
3,5,12,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,13,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,14,1,1,0,0,0,0,1,1,2,0.0,1,water
3,5,15,1,1,0,0,0,0,1,1,4,1.0,2,water
3,5,16,0,0,1,1,0,0,1,1,2,1.0,1,water
3,5,17,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,18,1,1,0,0,1,1,0,0,2,0.0,1,water
3,5,19,0,0,1,1,0,0,1,1,3,0.0,2,water
3,5,20,1,1,0,0,0,0,1,1,2,0.0,1,water
3,5,21,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,22,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,23,0,1,1,0,0,1,1,0,1,0.0,1,water
3,5,24,0,0,1,1,1,1,0,0,1,0.0,1,water
3,5,25,1,0,0,1,0,1,1,0,2,0.0,1,water
3,5,26,0,1,1,0,0,1,1,0,1,0.0,1,water
3,5,27,1,0,0,1,0,1,1,0,0,,0,water
3,5,28,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,29,0,1,1,0,0,1,1,0,1,0.0,1,water
3,5,30,0,1,1,0,0,1,1,0,2,1.0,1,water
3,5,31,0,0,1,1,0,0,1,1,1,0.0,1,water
3,5,32,1,0,0,1,1,0,0,1,2,0.0,1,water
3,5,33,1,0,0,1,1,0,0,1,1,1.0,1,water
3,5,34,0,1,1,0,1,0,0,1,2,1.0,1,water
3,5,35,0,0,1,1,1,1,0,0,1,0.0,1,water
3,5,36,0,1,1,0,0,1,1,0,1,0.0,1,water
3,5,37,0,1,1,0,1,0,0,1,2,1.0,1,water
3,5,38,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,39,0,0,1,1,0,0,1,1,1,0.0,1,water
3,5,40,0,1,1,0,0,1,1,0,1,0.0,1,water
3,5,41,0,0,1,1,0,0,1,1,1,0.0,1,water
3,5,42,0,1,1,0,0,1,1,0,2,1.0,1,water
3,5,43,1,1,0,0,1,1,0,0,1,1.0,1,water
3,5,44,0,0,1,1,0,0,1,1,1,0.0,1,water
3,5,45,0,1,1,0,1,0,0,1,2,1.0,1,water
3,5,46,1,1,0,0,1,1,0,0,1,1.0,1,water
3,5,47,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,48,0,0,1,1,1,1,0,0,1,0.0,1,water
3,5,49,0,0,1,1,1,1,0,0,2,1.0,1,water
3,5,50,0,0,1,1,0,0,1,1,2,1.0,1,water
3,5,51,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,52,1,0,0,1,1,0,0,1,1,1.0,1,water
3,5,53,0,0,1,1,1,1,0,0,2,1.0,1,water
3,5,54,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,55,0,0,1,1,1,1,0,0,2,1.0,1,water
3,5,56,1,1,0,0,0,0,1,1,2,0.0,1,water
3,5,57,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,58,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,59,0,0,1,1,1,1,0,0,1,0.0,1,water
3,5,60,0,1,1,0,0,1,1,0,2,1.0,1,water
3,5,61,0,1,1,0,0,1,1,0,2,1.0,1,water
3,5,62,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,63,0,0,1,1,1,1,0,0,1,0.0,1,water
3,5,64,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,65,0,0,1,1,1,1,0,0,2,1.0,1,water
3,5,66,0,0,1,1,1,1,0,0,1,0.0,1,water
3,5,67,1,0,0,1,0,1,1,0,2,0.0,1,water
3,5,68,0,1,1,0,0,1,1,0,3,0.0,2,water
3,5,69,1,0,0,1,0,1,1,0,2,0.0,1,water
3,5,70,0,1,1,0,1,0,0,1,4,0.0,2,water
3,5,71,1,0,0,1,1,0,0,1,1,1.0,1,water
3,5,72,0,1,1,0,1,0,0,1,0,,0,water
3,5,73,1,1,0,0,1,1,0,0,1,1.0,1,water
3,5,74,0,0,1,1,1,1,0,0,1,0.0,1,water
3,5,75,1,1,0,0,0,0,1,1,1,1.0,1,water
3,5,76,0,0,1,1,0,0,1,1,2,1.0,1,water
3,5,77,0,0,1,1,0,0,1,1,1,0.0,1,water
3,5,78,0,1,1,0,1,0,0,1,1,0.0,1,water
3,5,79,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,80,0,0,1,1,0,0,1,1,1,0.0,1,water
3,5,81,1,1,0,0,1,1,0,0,1,1.0,1,water
3,5,82,1,0,0,1,0,1,1,0,1,1.0,1,water
3,5,83,0,1,1,0,0,1,1,0,1,0.0,1,water
3,5,84,0,0,1,1,1,1,0,0,1,0.0,1,water
3,5,85,1,1,0,0,0,0,1,1,1,1.0,1,water
3,5,86,0,1,1,0,0,1,1,0,1,0.0,1,water
3,5,87,1,1,0,0,0,0,1,1,1,1.0,1,water
3,5,88,1,1,0,0,0,0,1,1,1,1.0,1,water
3,5,89,0,1,1,0,0,1,1,0,1,0.0,1,water
3,6,1,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,2,1,1,0,0,1,1,0,0,3,1.0,2,water
3,6,3,1,1,0,0,0,0,1,1,2,0.0,1,water
3,6,4,1,1,0,0,1,1,0,0,4,0.0,2,water
3,6,5,0,0,1,1,1,1,0,0,4,0.0,2,water
3,6,6,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,7,1,0,0,1,0,1,1,0,4,1.0,2,water
3,6,8,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,9,0,0,1,1,0,0,1,1,2,1.0,1,water
3,6,10,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,11,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,12,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,13,1,1,0,0,1,1,0,0,2,0.0,1,water
3,6,14,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,15,0,0,1,1,1,1,0,0,2,1.0,1,water
3,6,16,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,17,0,0,1,1,1,1,0,0,1,0.0,1,water
3,6,18,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,19,0,1,1,0,0,1,1,0,1,0.0,1,water
3,6,20,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,21,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,22,1,0,0,1,0,1,1,0,3,0.0,2,water
3,6,23,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,24,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,25,1,1,0,0,1,1,0,0,2,0.0,1,water
3,6,26,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,27,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,28,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,29,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,30,0,0,1,1,0,0,1,1,2,1.0,1,water
3,6,31,0,1,1,0,0,1,1,0,1,0.0,1,water
3,6,32,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,33,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,34,0,0,1,1,1,1,0,0,2,1.0,1,water
3,6,35,0,0,1,1,1,1,0,0,1,0.0,1,water
3,6,36,0,0,1,1,1,1,0,0,2,1.0,1,water
3,6,37,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,38,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,39,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,40,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,41,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,42,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,43,0,0,1,1,1,1,0,0,2,1.0,1,water
3,6,44,0,1,1,0,0,1,1,0,1,0.0,1,water
3,6,45,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,46,0,0,1,1,0,0,1,1,2,1.0,1,water
3,6,47,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,48,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,49,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,50,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,51,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,52,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,53,0,1,1,0,0,1,1,0,2,1.0,1,water
3,6,54,0,1,1,0,0,1,1,0,1,0.0,1,water
3,6,55,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,56,0,0,1,1,0,0,1,1,2,1.0,1,water
3,6,57,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,58,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,59,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,60,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,61,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,62,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,63,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,64,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,65,0,0,1,1,1,1,0,0,2,1.0,1,water
3,6,66,0,0,1,1,1,1,0,0,1,0.0,1,water
3,6,67,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,68,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,69,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,70,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,71,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,72,1,1,0,0,1,1,0,0,2,0.0,1,water
3,6,73,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,74,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,75,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,76,1,1,0,0,0,0,1,1,3,0.0,2,water
3,6,77,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,78,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,79,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,80,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,81,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,82,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,83,0,1,1,0,0,1,1,0,1,0.0,1,water
3,6,84,1,1,0,0,1,1,0,0,0,,0,water
3,6,85,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,86,1,0,0,1,0,1,1,0,0,,0,water
3,6,87,0,1,1,0,1,0,0,1,0,,0,water
3,6,88,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,1,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,2,1,1,0,0,1,1,0,0,2,0.0,1,water
3,6,3,0,1,1,0,0,1,1,0,2,1.0,1,water
3,6,4,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,5,0,0,1,1,0,0,1,1,2,1.0,1,water
3,6,6,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,7,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,8,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,9,0,0,1,1,0,0,1,1,2,1.0,1,water
3,6,10,1,0,0,1,0,1,1,0,0,,0,water
3,6,11,0,0,1,1,1,1,0,0,2,1.0,1,water
3,6,12,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,13,0,1,1,0,0,1,1,0,2,1.0,1,water
3,6,14,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,15,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,16,0,1,1,0,0,1,1,0,2,1.0,1,water
3,6,17,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,18,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,19,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,20,0,1,1,0,0,1,1,0,2,1.0,1,water
3,6,21,1,1,0,0,0,0,1,1,2,0.0,1,water
3,6,22,0,0,1,1,1,1,0,0,1,0.0,1,water
3,6,23,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,24,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,25,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,26,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,27,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,28,0,1,1,0,0,1,1,0,2,1.0,1,water
3,6,29,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,30,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,31,0,0,1,1,1,1,0,0,2,1.0,1,water
3,6,32,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,33,1,1,0,0,1,1,0,0,2,0.0,1,water
3,6,34,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,35,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,36,1,0,0,1,1,0,0,1,2,0.0,1,water
3,6,37,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,38,0,0,1,1,0,0,1,1,1,0.0,1,water
3,6,39,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,40,0,1,1,0,0,1,1,0,2,1.0,1,water
3,6,41,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,42,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,43,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,44,0,1,1,0,1,0,0,1,1,0.0,1,water
3,6,45,1,1,0,0,1,1,0,0,2,0.0,1,water
3,6,46,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,47,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,48,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,49,1,1,0,0,1,1,0,0,1,1.0,1,water
3,6,50,1,1,0,0,0,0,1,1,1,1.0,1,water
3,6,51,0,0,1,1,0,0,1,1,2,1.0,1,water
3,6,52,0,1,1,0,1,0,0,1,2,1.0,1,water
3,6,53,1,0,0,1,0,1,1,0,2,0.0,1,water
3,6,54,1,0,0,1,1,0,0,1,1,1.0,1,water
3,6,55,0,1,1,0,0,1,1,0,2,1.0,1,water
3,6,56,1,0,0,1,0,1,1,0,1,1.0,1,water
3,6,57,1,0,0,1,1,0,0,1,2,0.0,1,water
